prompt_sha256,category
b16304e338696fb3c5cf1e8abf98704486d450f9a11af4d9048d8b857ff56e71,教材與出題 > 題目品質與答案核對
b1638d8dfd33a19c31f0dbe739528e175c50d021dc104c449989c3d32536fa0c,AI與機器學習 > 模型評測
b164993a9f162f921a1680216e92a34a8579417cc85487055dce9869205b57b2,AI與機器學習 > 模型評測
b164b2df5a3672aed71ba34d0366109e5d2bfd896705847c520a479ad30423f4,文件與寫作 > 介紹頁內容呈現
b165c941de2daffb4cbd60c1f2377dc0449a8dcf8d896fd1beb3095471a89f4c,教材與出題 > 課綱約束核對
b16684084dd2911b837a84ce4456783c7e64e3164398f4e8992e807360233437,系統與維運 > 環境安裝
b166b030615f6b2c410e5ac0dd5595fb7c6240fb7bd7cd712fc544cc865c194f,文件與寫作 > 圖片與視覺素材製作
b168b951342bafa04035bc700f9fc1b4e3afcac9833356ee076f581b4207107d,AI與機器學習 > 提示工程
b16da414820525bc9c66a6ad32146080b6e2b9a21c06b5a1b240d0c021358a1e,教材與出題 > 課綱約束核對
b17019011e8b33a542d707620010929608eec2dfa6218bfead4a8afa4745cdce,AI與機器學習 > 文本分類與語意標註
b173f59e858ba631e01baa0782b6429c536a58ce0dc2c34e10e475ddfb71d2da,文件與寫作 > 翻譯
b178160045990dcdfaa7c335e9e35b3924b871fdc6637dfe9ed84c3bca6c6f10,AI與機器學習 > 文本分類與語意標註
b17978525ab99d3685523f231019233aa416934fdd3dca835669df07811ecbe5,商業與投資 > 財經新聞與市場追蹤
b1799fc5d85b538744a12c47b8cd506e87963854cf3d855d0e17d7f1c4f0438a,程式開發 > Python
b179c08317a9871f82794e8dc1456df39357433ca5fc610165318ab3b67af43f,程式開發 > 提交與規格合規審查
b17a77801a7505c14626e6f725eb1c85d9d7bd79dff74e1fd9d9a7bbef6a640d,文件與寫作 > 語句語氣與評分調整
b17e55bb49f7cd9be2179aba043d3327c364e0ddd4bacd2189321860955674ed,AI與機器學習 > 模型評測
b17fadbe98896d98fdc3835c24897eb7d37b0185331034db006dd4c649ad41a0,文件與寫作 > Email
b181a6e8c06a791cf7747fb96b19949bf3d245a407c55309c41adc87983cb5d7,AI與機器學習 > 文本分類與語意標註
b182481c1bd3c66ecfb565fb8d4b0da797e47648bce52da7c788d22d09973286,教材與出題 > 題目生成
b182f38defe5ede183d30fc4bf660ddbe9a23460a23ee22d1571dbdaab5481de,程式開發 > Python
b186ea6cd160d0b32236073cc34681582130de904a8e42aae2501e28c3a77a77,AI與機器學習 > 提示工程
b18857d9e83347f17221e952ed842c8b582cb3829837564508f4da78f76791d9,AI與機器學習 > 文本分類與語意標註
b1894ab10f86fcb907c87bb7eea1d8c599e94bce5fc79e951a581ad1c507e3c6,AI與機器學習 > 影像生成與編輯
b18a419b6b8631742e94f27b85b3902383de043d436b1e3ba0a506d25675ee36,系統與維運 > 操作審批與風險審查
b18eb9259c89bd5eb84f2a724e8d141046986b87d4cc93b1a437c4a7a13fc6f3,程式開發 > 前端開發
b194093f20e873efc2a01bd77fe8697f0ddea457c941d2d95b8a07868d927097,系統與維運 > 設備監控與故障排查
b195d6eb155cf31883d97d55ba607004e212fcb3991d893d3aec013db2130067,AI與機器學習 > 文本分類與語意標註
b19649c8b970be238b6dd5cd9e49bd7461db26ffdf5ff73c82b56ec2e981073f,文件與寫作 > 翻譯
b196dd8db6ee413b688ed7624b5a22f5f6b3bb13158704c8f218bb68a1dad809,文件與寫作 > PowerPoint與簡報製作
b1982cb76b679d300ab69d85e92e18fbd925b093ee6a6839c1869fb839eedcb1,AI與機器學習 > 文本分類與語意標註
b19fd3127a6511ff8b449a9ef7f7738ceb6fabe4c53dc0a5aa972a31ab951b98,教材與出題 > 題目品質與答案核對
b19fdfbce3b2349f58c7dd7ab16923b0777cf1dc2ad0183c883efd246222e9e5,AI與機器學習 > 文本分類與語意標註
b1a00f7b70baa77be1279e8ccdc33a45fc87a62d116894e33323cd65b695e336,AI與機器學習 > 文本分類與語意標註
b1a39e498c1f08e75ab415e068e4050f2083c9544425dc2db579027e74f40bba,AI與機器學習 > 文本分類與語意標註
b1a660896104fd7193a5ab4e6a65ef6086ae3ba905bf2f2b7886130528032de5,系統與維運 > Linux
b1a74ccf4cf21297e335258d7e2879ba482c2320c669d1338f45c5a0b195b355,學習與研究 > 統計
b1a976f5346f601c498662046f70eb4673fdbaef8b691e839e776f9d2e897ece,AI與機器學習 > 文本分類與語意標註
b1b36e6bf48f1db6551602714228bfe7b246ba166343d05f9e9d568f435a2322,AI與機器學習 > 文本分類與語意標註
b1b46493403e3f848fb3fd37a372b29f4840440f9a9574b5673a0e337e70aef2,AI與機器學習 > 文本分類與語意標註
b1b4c94f60d3d9d9b9a151007d1b40cf4cbaa73a57f8b89c39e7bbbc0bc02b8c,AI與機器學習 > 提示工程
b1b76fe732e160cf5fd1620e726747577717de63de4030f17f6972203b9e524a,AI與機器學習 > 文字引導影像生成原理
b1bb63b18b6b2e6726c21efa935c08557f190c9f7a8d09148fa51b77760858c2,其他 > 確認與同意回覆
b1bbaee440c18aba324bd2b76086d312d487750aa9b5817ef7962f00c8827111,AI與機器學習 > 文本分類與語意標註
b1c5ea3587936dead255cd0cfe1822065ad7657cde683064e128b5e8fac9e1d2,AI與機器學習 > 文本分類與語意標註
b1c6d6162c88fc942d0dfc5810e190532927d8b067570532aec1b1ea46649cc7,教材與出題 > 課綱約束核對
b1ca7a3dab6f5bc41c6f0bed6b4aa17742d4f1db733927be3a2b901ebca9606d,文件與寫作 > 標題與主旨處理
b1d4c9f4eb1394e64b4870f86bf10fe9ac2718fa9ee126e21e7962cfb3e7c93a,其他 > 更新內容顯示問題
b1d5133ada349f1240c8975d622f0f57371b44f69c8fd18dfeca858ae8b48787,系統與維運 > 環境安裝
b1d55b612d4386ca78a22bc081ec4d13992777fb81c87e61673d66d6637ca8fe,系統與維運 > 檔案打包與壓縮
b1d688732bb1b4af325f2d33f9c4d03062cc64c2efb715603f46e2b6fb9dce44,文件與寫作 > 圖片與視覺素材製作
b1d801f60d4eaed338b29c526e432506eecc3e13fbb71cd996a9e80d14ac61f6,AI與機器學習 > 文本分類與語意標註
b1dee74426c01e838e9ad1659d362d67bc8f3c53f7f87fb1facc6cd7eca81949,教材與出題 > 題目生成
b1e0a171be13bbb3d11673559d8c63f8f46258285eddb5da75d3ba009a6db523,學習與研究 > 實驗設計與結果解讀
b1e5caaa62c11c2f48fa99d4707fd78d1a22fe3498255575a7ba0a3c18c495cb,學習與研究 > 論文圖表解讀
b1e72efcbd58a6bebc7908a8c16071d85c6d38d0b5f125e67b1559ba52cf9792,文件與寫作 > 摘要
b1e8e66901a499fd6351de9345a6d8488b5be5eae0cd2ddf90df1751cfe01949,AI與機器學習 > 文本分類與語意標註
b1ea80fe946d5606882264d52c5e541ddb0decfc79c00e1f3a9bd012024515cd,程式開發 > Python
b1eb1d91bfb785d20cb2c962856afab03c2e168d464c81fc73ea62e55898074b,AI與機器學習 > 文本分類與語意標註
b1ec9e1711378ac0dda3aeb4dcf94470f5b9d7b5e0b1b3e26521f916019a5441,AI與機器學習 > 文本分類與語意標註
b1f4833d0880a28005a50f5bb1934faaeb4d44a61a594587d43d81ed674df81f,AI與機器學習 > 文本分類與語意標註
b1f9b1f2b5c83589e68f3188ec918e5a77e9b2f3d8e0d44bf6935283289a6ea5,其他 > 更新內容顯示問題
b1fed97e3965ec369eae1889c9826ff5c4bfb0037de310b25863a5ad377de634,AI與機器學習 > 文本分類與語意標註
b200d42cbb13bb0ce4df661804a7b20259936b17828eb06dddcb977997fae2cb,學習與研究 > 實驗設計與結果解讀
b202530b9769dc933a6e12022dd7366b5d4d2a77198943bff77c750517a8c671,商業與投資 > 財經新聞與市場追蹤
b202b0972333eca32b100c5ce88c3be6525507fbb3358b9a8e70a6f15a43f7bf,AI與機器學習 > 文本分類與語意標註
b203e5ef528b89905da76a6635f7b321293d66954346fa50e1fa19ca02a1ae49,AI與機器學習 > AI應用故障排查
b204729485c1e0ee94c9c9d359071e02aa59116db1102ef356fe73bd017b91fc,文件與寫作 > Word文件製作
b204e951c3893fe146df71b14a5d6f4e0dcc3a147c006184bf018d483791ecfa,AI與機器學習 > 文本分類與語意標註
b2052c6b1144c73e17548f3f203d4a994559db0d3c95dbe4ccb86021252b5c85,生活與一般問答 > 一般知識
b20530b0f30aaad1184d0f4b538b578002bf0ba430be481666c2e89e3d8d71ed,AI與機器學習 > 文本分類與語意標註
b2057a1c4606476c95615b7187a951a0b3b7c156581a4e58f92fdd5d7f44a148,AI與機器學習 > 既有AI代理設定與串接
b205c3b3ae3182728f0d344ef4f444f697f7fbe4a53f06781c6d7038fa907983,AI與機器學習 > 個人化工作建議生成
b205f96738f8b564b68d88f7473bbfd6aa69e71530c21b52d0dd51a4dd86925e,學習與研究 > 文獻搜尋與引用
b20796c424274fc1055296c88c3a7a5e69ddd1f8c9ceeec64a7f369970bd4ee9,商業與投資 > 財經新聞與市場追蹤
b2090cb49fc27c324dde8e1662a11d1bf113a8e7c5f6f75f3a44467fb2a62e49,AI與機器學習 > 文本分類與語意標註
b2093f5183e0ce5d2ed52369586064a2fa2545081142af071b073179d5f56f6a,教材與出題 > 題目生成
b20a18a3fa071a7dd79a20a26cab594a4847a1a289690d6d08ef43e989a0fba0,AI與機器學習 > 文本分類與語意標註
b20b7dae3c217c188b9c99dd0801c7c66b58bb68ea4b5ecd66c91c74bc96a8ca,教材與出題 > 課綱約束核對
b20bdd295df7254f18e1e555f633a148a92b0d30b55843a350ca51524ee77b34,AI與機器學習 > 提示工程
b21058abeff5969afb4267e244736f4d2837f37603dbf6f4ce09d76597230550,AI與機器學習 > 文本分類與語意標註
b21465b0fdd78ebf3027ec0e9d00061ef58c697b46a2e3d2c9aee74468096185,教材與出題 > 教材摘要
b215eb3bfa9b4a4cd4a47bf62bf7f76d9edbf3a6b98cb9d685d33210ea5802c4,AI與機器學習 > 文本分類與語意標註
b2165db9416b08a0925c3ec9a8bc57eb8da92a0c9485a02bde5674a02dfef312,文件與寫作 > 圖片與視覺素材製作
b2168a389951c54b02405932224cf41efe785f66938eedaa306a725a5da74a1c,其他 > 修改要求與修訂接續
b216b25b9262b424f41f8a1eb2867ce103b7ee59a93339240fe2e9c652831491,AI與機器學習 > 文本分類與語意標註
b218467e1e8870cc97c64d4242be8f0012d33bd7c3c9362eec95e8e00b92775b,教材與出題 > 課綱約束核對
b2187951aab70ac676a6e18a2908e7066d316177f0bccd244ee22183427bcbde,學習與研究 > 論文閱讀
b21a1f2661b4525296f1fa8e1c874cca030d0affd8308b12cc2dca37a87b5638,其他 > 更新內容顯示問題
b21a29ba6e7b5a56e61dbcdcb9dcb7fdf3df98fb77e5f0a23f190325c003e18f,AI與機器學習 > 資訊檢索與排序融合
b21cd6eaf62c7640b95f462d1a0e759cbdf6d7c8436c01c7ccf32650a04e7ed8,AI與機器學習 > 文本分類與語意標註
b21fa92388de76bba6d8198a3b45b738e9251690f3ac2435d093ce7dc8544fed,生活與一般問答 > 一般知識
b2203ed778bdbcbb5177e31ebd9f08cc80afa05dce311e954daa2dc2329e570d,AI與機器學習 > 模型評測
b220c17f10c0d651d2f39c3c44e534d1a484ca354a6530bafe6fb4863e8b6949,教材與出題 > 題目生成
b222bcccb939645738efc954e406ece3482b4ea487301b2b00e195540555c3d9,AI與機器學習 > 文本分類與語意標註
b22385dd3ac7d2da9742019f215cc4cbca5ad288d107b6b230c79f5f9ab4f6e3,程式開發 > 除錯
b226c105f7cb8dd538b12762f0dd33e033b67f45ff50a23121b97e9c885b8ee5,程式開發 > 提交與規格合規審查
b227a0491cbf7d16fd7a120ac5d14b3b697db5fe72fbef61e06c13170286c169,程式開發 > 除錯
b227c12ff832436fe3b3429bb9361625d7ca5bd3b666541c086f4c751c63994c,AI與機器學習 > 提示工程
b232eea2a41909ddfac5d704578554f338b08ff9a62a4cf8d20c5f8b1205ece8,商業與投資 > 財經新聞與市場追蹤
b233c2b7efb8564dedb30e79472857ed96d5445040b227ac4b61f94a577d5f00,AI與機器學習 > 文本分類與語意標註
b2342f2d230b5d7cc43e02ef49832521132d3ba5a2f2cc4dee9faebf3cf436e1,商業與投資 > 財經新聞與市場追蹤
b237663553460ace9b1afaed095b723c9a9beeb846c43ac212e8fcdcee1c40f2,AI與機器學習 > 文本分類與語意標註
b237f65fe6225320f4ba516c7b9745945f454ebdd7c9f2ad1d3fd3b5f89a07da,教材與出題 > 概念抽取
b239a10750dcd04bdefd61d3c411cd7fb5919d882d80140298250ae462bc768c,教材與出題 > 課綱約束核對
b23ac76f3ca23309cd442add9499fafb4b91650f670f5843637701bbfa1cd48f,文件與寫作 > 文件閱讀與理解
b23bc71fdb4fd52dd17220684b0b510c5ff5cc08a3b57dfb3c4f74e5f65e7955,AI與機器學習 > 文本分類與語意標註
b23c2f85a3aedd4490d71e38eb3b9e5aa7e449cc71877fafa12cb0851ff9f10f,程式開發 > SVG與程式繪圖
b23e8a46b9a4e8189214a2873bf9d052a78cf62b3068c7737f3b4866676e4739,AI與機器學習 > 文本分類與語意標註
b23e9f3644451c2cf2d5e1234b0bc9631adc0c17521a6a31563c04867cf078aa,教材與出題 > 題目生成
b2418023c78124b920d78ecd5df0a9b55ef0b59ccb20be87e7e9544ebd8fe23d,AI與機器學習 > 文本分類與語意標註
b2477439859936621781c3a73922e3e381d927927c9ddb7202686a96941dda7e,學習與研究 > 論文圖表解讀
b2494a10ec075617ad318cfc40f8cff667e0bdaae0f5dc80634cb2a818b285ce,AI與機器學習 > 文本分類與語意標註
b249802e9d9fecf05760a8744713870f27f4ba07bbb475d251eda3f4791ed8c7,AI與機器學習 > 提示工程
b24a2ce06624a21942583b8e3446e2fcd6ca2ff1db716518d593aa4b608f3231,AI與機器學習 > 個人化工作建議生成
b24bf520d2f14e86b7885e9d0fd755c26bfe81d9c800c0646a6308e6b87f6091,其他 > 任務接續與流程執行
b24fb21f9487ec814b209dc5e496bdee2ca526f70886c44f144748a1274d88c8,教材與出題 > 課綱約束核對
b2511300bccfa00f088603f7e9e149d8585f6d8679f7c1996fabc2e7e2aeda33,其他 > 修改要求與修訂接續
b252d077b8a85871797330efea08d0b96b21dcc423e37921bdc192c706f7c634,教材與出題 > 概念抽取
b25621165872686ed6eb072ff34ffce183ce4cab3d7ce7b9a35b29878d91862a,AI與機器學習 > 既有AI代理設定與串接
b256229b0291ec28ba9da79ed8825dc5dbbe02c93bb54706563b618e65588abb,AI與機器學習 > 文本分類與語意標註
b2565e8d5208f33ac5eb4163a9a1f63e599e7ac2fba230b6e2e62368c7e4b850,AI與機器學習 > 文本分類與語意標註
b256b2c165156e09562d2f6a22e1655cad1425f6597ed41a06e0a60d826aff23,AI與機器學習 > 文字引導影像生成原理
b256d29b2d0309eb96793dba5bbb5baa20b1684a2478ec09157e93e24c6052c4,AI與機器學習 > 文本分類與語意標註
b25817d280c15717582092e8dbaad59754a73b7220f3ca15b21bc8ecc799e339,AI與機器學習 > 文本分類與語意標註
b259cb4edd3b52ab12e83a71f6768895ad607d3cc519e7bfb133a9bb95173431,AI與機器學習 > 模型評測
b25b296c579aceed35141dae40c6b7de789cc3fcb93d0bf26b5de43ccf4d58e7,AI與機器學習 > 文本分類與語意標註
b2610f210cf68de0a9b196e5fe3d105e70c2bdd5472f1968f3417c31f0bd8ca7,AI與機器學習 > 文本分類與語意標註
b261eab56511d77d8dfcfaebf4af0df9fdbfee71564d961e63f2654d3b91b3c1,系統與維運 > 檔案提供與定位
b26272b9abb8291a17c726ccb323bc1c41a726fef27c9b7be92bd199a2ca39be,AI與機器學習 > 文本分類與語意標註
b26482a629ecf051be53ea1a775e77c8f880218cb82435f0c7e3337f47cfe311,系統與維運 > 瀏覽器與桌面操作
b264e1e6c3389e65e13e908cb1f6460c8c4bca6936b675b4e7ea127baae9dab2,其他 > 更新內容顯示問題
b265054b52d1314b07145fe719dc2386999c6bfa486a4e3d003fba397413931c,文件與寫作 > Word文件製作
b26539540a4e6eb6414b64eb7e095ec4b4e1f889776624d46df19b972cd909d2,教材與出題 > 概念抽取
b265ef2613a21dcf319c1560687ffdce6c2a132156c2233e40c8aee24df2f1c6,生活與一般問答 > 健康資訊諮詢
b2685be506c02b0e105b3621eb06640294b03657141a70979c27203ab4c09942,文件與寫作 > 翻譯
b269d633b7801676e620640469119ed7b7f1a013cda426f4d2da9a418e99dbf8,教材與出題 > 課綱約束核對
b26d962a80731d74e3ed3aa9a88199fb75af802ac6e8beb6174910cc1f58f82c,網路 > 地圖載入與顯示問題
b26e0e56c50fd24bff011dce9f0934d2ac000be1699a22f7efe9604899c48d1c,程式開發 > 行動App與Flutter
b26eb329ebade774e9c47f28242f8bb59cda9144db4b789d5413a9b2cfe48d3c,文件與寫作 > 影片製作與敘事規劃
b27347bcd77ef6ac8c02d49cacfa033e170f8f223c1e4cff1ea96b547ad61016,AI與機器學習 > 文本分類與語意標註
b2739bab6233935d722b3fa6cecd4b139ea56f91383d93e49195ef7609cba357,學習與研究 > 論文圖表解讀
b2747a136851709f2994b0dadaba2a24daf9c4579559bc579efc86fe02e39905,文件與寫作 > 企劃書與申請文件
b275a8544e12562a6adcdf59ea25dc374d70bfa40baec7359a8062a499e24694,系統與維運 > 檔案提供與定位
b278533825890719daeb4e5c6441780d0739fdf016b083141e502195475e0721,AI與機器學習 > 文本分類與語意標註
b278d8f71af1c78b50f369cd40e21a02746f9129e19ef9906b1e179539cf096f,學習與研究 > 研究目標與假說資料
b2796ff7f6c579d7e4e911b3f258d8c32213a010a8823f4d1a2d884752cc7a50,教材與出題 > 課綱約束核對
b27bca9eb18df2252bb9094890f9df409cd547a43e77f4c0eb4a899eb854cdff,AI與機器學習 > 個人化工作建議生成
b27f04aebbefc452f04f0175aeb8b63aaf34c25bc10cc1b4570f20a8f12d0581,程式開發 > Python
b28022b2d7a8b5d41c892fdb069dfabe2ff47d3f6b88221ba44e5d960b88254b,文件與寫作 > 工作進度與交接整理
b28031f0e436020b3100c0f15e267a156cb8935b46cf539eca1164b9a26af48f,AI與機器學習 > 文本分類與語意標註
b28240e8b544ae6911f37d1c553fe87b8ae89d07e462e653c60462fa1161b04b,文件與寫作 > 標題與主旨處理
b284926c095d4cf1cf2b5b97faa55ae96a8b8d26e17ba624d5bab985b5249d1c,AI與機器學習 > 文本分類與語意標註
b284b3a582943a6dbf8367d774a2dfaddc585b1dbc9d51247a9fd8802251473a,AI與機器學習 > 文本分類與語意標註
b28e5dce78aeda8a22e5278aeae36243725f63a516911dbb55ed785eecbfc364,程式開發 > 專案架構與程式重構
b29034f309a2a7cffe30a2f84ee3e60773e93d0bc4c76f07fcd79d489f2de80d,AI與機器學習 > 代理任務接續與計畫執行
b2913cb0478cfa2497080a5d3edb6f24e34c4aa452d76483218a1df01c68c9d4,AI與機器學習 > 文本分類與語意標註
b297845b8af17cf5836c0caef3874afc2f2a8942c97a7cb02f234e2f4aaa53fc,AI與機器學習 > 文本分類與語意標註
b29c8cdf44b07c54d3ba5a1e930f798b2228bf76704995365f58a77e8aa494fc,AI與機器學習 > 提示工程
b2a69e3ff745334a99eed03b2e821f54b043049525e8822afcb346bc9e47f739,學習與研究 > 論文閱讀
b2a82c2711699831db080625e20f8bb1c8e7d03f5afd1693228b60484fdf5f56,教材與出題 > 題目品質與答案核對
b2a830aed43bd9c28e7483cc804247379df7fd674c64bca208df46b4bde191f5,文件與寫作 > 內容改寫
b2a9d2ad20e401102fbb6982f64a494e7ce636219b1876f8362ed528103eabd3,數據分析 > 實驗資料欄位定義
b2aba7d26d62874c7adef243093fb4e85185d9674ca61786b6ac242408e14c34,系統與維運 > 瀏覽器與桌面操作
b2aca973f2b30328c037873a24270a335e58088bccc8f846bd42b32c9bc292a7,程式開發 > 前端開發
b2ae505ba664e2b621afbc86535529537315940aef5ffc1d26d66b5a811b9d8f,AI與機器學習 > 文本分類與語意標註
b2ae570c9003987beed57ba3e01f279ad5507c05261d9c5fec03ac2f682fbf78,文件與寫作 > 文件閱讀與理解
b2af09a82d67dfe4b1b5044635dc04f3a9254cf966940bbbb666af9bebf1ff89,AI與機器學習 > 模型評測
b2afc6764d55c950283a1aa5b69bcb240f5737a98c50f78509b5dbb34657f206,數據分析 > 資料整理與轉換
b2afcee2b1cd992535cb9876e9b0687da3a43d1803788a4fdba59ddbd6c87b7a,文件與寫作 > 標題與主旨處理
b2b19c6a5d5ad4e56d1b9806175be31336ac1b186f4cde1d2a5e6b16cc5ca08c,商業與投資 > 財經新聞與市場追蹤
b2b6878bc711c123752e1942381db0481dc3911824cf60eae40b5dce9575bbe1,AI與機器學習 > 提示工程
b2b9c8a48f494d16b493181985c2038387ab9815bde4cb731f47c500e946dfff,AI與機器學習 > 文本分類與語意標註
b2ba3d7d89bdbdffcc8e218a88f2031fe2f0e60537a6efe33a4cf232066499ba,程式開發 > 除錯
b2bde7c9ef4dd89335f37b7ec5b5daf09a581d474b149c5ec336fc9e59af4390,AI與機器學習 > 文本分類與語意標註
b2bec43c2d2ccc451d72144f6ae7abe0f6a2785c5ce1b1bf5349fa3f561f8ad7,教材與出題 > 課綱約束核對
b2c639d259ebaa1cbba9540303a7fc5f4fd9fc6cf7f612b351961e7682f03172,文件與寫作 > 對話標題與任務索引
b2c7ab8585eb73242e81b4573037a2d2c07ff2349a3ca6c43d3c6beed525f38c,商業與投資 > 財經新聞與市場追蹤
b2ca0aac05bc64abd0ecfc76f62d13b761e1dfc1537da6789b500ac7b8a4b4df,AI與機器學習 > 文本分類與語意標註
b2cc933ab3e8a44ce6be06142a8a97eb399a7a1e2fd4533024e05cc3e7b8bf49,教材與出題 > 概念抽取
b2d1e760a4e156094ce4e1612d53a6a11619d19d8c108f7ab7002fe7f689aec4,AI與機器學習 > 文本分類與語意標註
b2da09d2881ad3babc7ab282d9ebd13c6defaa032217167a2a54119ed0856b5c,AI與機器學習 > 文本分類與語意標註
b2da1dbf0719c1ea1b95f41cf382acf783eaf99367f4ccf4038a17934b4da8b9,AI與機器學習 > 文本分類與語意標註
b2dc2a47710fb3c3cd3cdb3a15cdc809ff8ffb69544ad979a7b29cd85b5a7f2b,AI與機器學習 > 文本分類與語意標註
b2e0e1d546bb5a6e85051f4693302697ded4672e153d046abc75d55f1be6ada8,AI與機器學習 > 文本分類與語意標註
b2e2c43a029585a223d7a84db06dcd43d7c5e68612b6857c5840158a28d53e3f,教材與出題 > 概念抽取
b2e3cfe7e87b179ef0db0c60f31587b7e2781ec941b943f6cf14502fc2189d19,其他 > 任務接續與流程執行
b2e3ed30adc1b2b1c3bffbd3aef09ea624fdda8d30f424c546a366a953658d61,AI與機器學習 > 資訊檢索與排序融合
b2e6c2e960ccf3ed6e5cfee2c91bcbc54d8df16a39adf1e06139b096445db7e9,其他 > 結果核對與驗證追問
b2ea55640cb3a22801262a95f4ea42a73781e0d254acd2c51a97daba59460975,程式開發 > 程式設計概念
b2ecf9ff25887b86abbe5010ece6c881ca2c6a17f8f634b9106680e96af17e56,學習與研究 > 臨床試驗資訊
b2ef5de9fe935c98e4ed6072aa4aea1ec179d79c2f73f9d4fdb8f02890629880,程式開發 > 程式碼審查與測試
b2ef7915ee33cfe005001d1e31e1323d0da3bea9d00a7721fbe5a3a485a59b40,文件與寫作 > 創意文案與社群回覆
b2efdff3f1d1845fb6aee52f971696df610f319586600453b3a179bd8f6c4098,文件與寫作 > 會議紀錄與心智圖
b2f10946cc5f7e23a0576a603e3c9a1f24ac3e2bb17e3036d0808329dd1f6f37,教材與出題 > 課綱約束核對
b2f1aa615a10c003a627b5c67904cb4798790c57fece1fd329887b2a6982b1e8,文件與寫作 > 標題與主旨處理
b2f4d8710ff040612d571265e2917e24312d05dc364f7744fa3c5a8f4eba6ccf,AI與機器學習 > 模型評測
b2f5788c0b1e2ac0258c01644979c6f4b28380c8bf562f881da5a6aa5899d3f0,AI與機器學習 > 文本分類與語意標註
b2f62428c980773f70c55d887d64ffca2f71397a57f2399646ae5baca0611542,AI與機器學習 > 文本分類與語意標註
b2f63997d79f52d04631ec4e38299dc4eec76f6531f7abd1d9560df0db382873,程式開發 > SVG與程式繪圖
b2f9680698cb2336c544806bdd464828bd8506dfff2d0f07a624ed28553b6d79,程式開發 > 程式碼審查與測試
b2fb5cf9b42026e54bdc77922db58285c99c403e740375804affffe6dfc5bb63,其他 > 更新內容顯示問題
b2fc3e98f4088aea78f6deb1fde18e49a735ffd177e5fa3e1622bfc128801e29,生活與一般問答 > 日常對話
b2fcf2bec09eef2d7afaa17054fb31ddaa099cd5f7ae1b7a9a9ca13f242a3fa4,AI與機器學習 > 文本分類與語意標註
b3002fe452b5297e46775e2c5e2395cb03f158dcb75db359c4bd4c29d2051668,AI與機器學習 > 文本分類與語意標註
b300d7a3abe3b56b47fbf0c819a144ff49be1c8b34832e4f6996682aace72d6a,AI與機器學習 > 影像生成與編輯
b30157dfdb7142c2df43e90dca7c513ad2d405906a689841447f1adb46f64f2b,生活與一般問答 > 養生機構與安養信託資料
b301654cc3e8077ab29b293cb0da649c51bd6d47e3f144bb6c4b18c7dc299f72,系統與維運 > 門禁與IoT設備管理
b3070f52011d201edebd9c688741c7fbe9d7920ff1a7562e2db455703063d2b2,文件與寫作 > 內容改寫
b3078b152a69e9a6e38092e7212affe3e5d9dda7d78cc35cb45f43ed2063ae1f,生活與一般問答 > 健康資訊諮詢
b30b2171cd831df9d5ecf33e55a306f4530640a50c7dcfc1f430fdf13d065fe7,AI與機器學習 > 文本分類與語意標註
b30eb31a946d5fe56344c161d0108c01a3615873e2fa8676a02a0c71a76325c9,AI與機器學習 > 文本分類與語意標註
b3133ab71f5b969f7dc93a2c9e1254777de47bfba77b8a055f84cbcfc9f5022e,教材與出題 > 課綱約束核對
b316588e9de41bc0c207d339d32255b8015364d8165b8d2c9ac6fd8bf3271166,教材與出題 > 題目生成
b31ac3be199b974ff65d2a17959249aabe7ed6a525767f6a6eaa59bdd3b09baa,AI與機器學習 > 文本分類與語意標註
b31b8ee2882f41316b9cf588402f408cc3c30810a5a0d8e37e64d9ffbd696564,AI與機器學習 > 文本分類與語意標註
b31d89d089e320c93e049c4989d10dcb208845da1c0d202ebd65e49c4f0ed2ab,商業與投資 > 財經新聞與市場追蹤
b3205dd872ec10725666d2b9a97400946dec9b9e8d0d391d5d3892a1cd03edbd,程式開發 > Python
b327464b278354da70958680bf3f2f89daf6181a86073966973d4b0835e229b7,AI與機器學習 > 文本分類與語意標註
b3278867e3cea71a5827c19823bba570579b9ddb6abae91ae60fb1825a43c336,系統與維運 > 門禁與IoT設備管理
b328eedd699cc8f1f3d2ed55f162c33b75eeb468f75007e5916ae5a766f76a9e,商業與投資 > 財經新聞與市場追蹤
b3293013cea41d3df5254c19dc27383fe6c765146f635883dda0b6dd610ae883,AI與機器學習 > 文本分類與語意標註
b32b9ee0997a390d214807b1eb324ba2168c452bd6b516ebc1c03fc2106790c2,AI與機器學習 > 文本分類與語意標註
b32d14917512a51968f564230d5d1b4defbcd81cbd92f65d03b71ad9da73ac49,AI與機器學習 > 文字引導影像生成原理
b32de521ee0c03ffa9f82d994315ce6d2046f61f5590c028012fc36e5e5375e0,AI與機器學習 > 文本分類與語意標註
b333d848d84f3ac656afcd7cefca6c478ae4a3efc07f671be7f6c68cef1ee6f9,文件與寫作 > 內容改寫
b33586e3187c8bfc2057e49ea729008742a606880c034622f4aee2d27d99586f,AI與機器學習 > 個人化工作建議生成
b3364738b6852c0153f6cd793f2d115f41c732413641a81f32011ed5bf48f159,學習與研究 > 臨床試驗資訊
b33d4a0a9da95d2c58de7d6bc5d7e40fb1976169205c43f6ec0eb8324a6440dc,其他 > 更新內容顯示問題
b33dd490bd15fc6178a108ebe94c4ee2306ecc6b73d253a7c2d1fd95ed148f75,生活與一般問答 > 動作表現與平衡狀況
