request_id,category
request_35cc34ab4df9b393,文件與寫作 > 郵件內容處理
request_f93465922b1244f6,文件與寫作 > 郵件內容處理
request_b575384f10b986f0,AI與機器學習 > 資訊檢索與排序融合
request_6e9f3d3596822ed1,文件與寫作 > 郵件內容處理
request_315d8f47e315e53b,AI與機器學習 > 大型語言模型
request_f2967d9b0349c417,文件與寫作 > 郵件內容處理
request_48549ffabab3a3ed,系統與維運 > 檔案打包與壓縮
request_37f68d2863b867ad,系統與維運 > 檔案與資料夾管理
request_9e1c39a806ff23db,AI與機器學習 > 個人化工作建議生成
request_6d8314764429cb08,AI與機器學習 > 個人化工作建議生成
request_eaeb9de7b267b11c,AI與機器學習 > 個人化工作建議生成
request_4c966554e6508b6e,AI與機器學習 > 個人化工作建議生成
request_800271ba7ba3a02d,AI與機器學習 > 建議內容安全審核
request_5aac313f04f2ebaa,系統與維運 > 檔案打包與壓縮
request_e497d1ef6e5fea93,AI與機器學習 > 個人化工作建議生成
request_1dff40a5aff4ef28,AI與機器學習 > 個人化工作建議生成
request_602e53ecb3e6af28,AI與機器學習 > 個人化工作建議生成
request_4c13d6b358c60b2a,系統與維運 > 檔案與資料夾管理
request_57a8b2782a3fa69e,系統與維運 > 檔案打包與壓縮
request_44ffee18585ab2b2,系統與維運 > 檔案與資料夾管理
request_0bbdbd22e3905a06,系統與維運 > 檔案與資料夾管理
request_b0fba13a278720f0,系統與維運 > 檔案與資料夾管理
request_b5bec672bdbee853,系統與維運 > 檔案打包與壓縮
request_09d6e3c7174369fb,學習與研究 > 統計
request_a6b0c1b76fb563e1,系統與維運 > 檔案打包與壓縮
request_7e597f2a62767704,商業與投資 > 商業策略
request_f0e69057808c7d19,生活與一般問答 > 產品比較
request_15f9b779a7fc5abb,生活與一般問答 > 產品比較
request_add969c68450218a,生活與一般問答 > 產品比較
request_6e8ddb35c90af849,生活與一般問答 > 產品比較
request_8785fd83d1d51735,生活與一般問答 > 產品比較
request_c57709fcff60209c,生活與一般問答 > 產品比較
request_d42b48b86b3b3d1b,學習與研究 > 統計
request_0100e67549608ed9,生活與一般問答 > 產品比較
request_43f8a12721aebc41,生活與一般問答 > 產品比較
request_7598155cc8d9a9ee,生活與一般問答 > 產品比較
request_c3d17d8914698d96,學習與研究 > 統計
request_be3ace0edd6b2845,生活與一般問答 > 產品比較
request_3725f051556659c6,生活與一般問答 > 產品比較
request_df88f1ac1f182597,學習與研究 > 統計
request_596f13914ccf53c2,學習與研究 > 統計
request_d265886bf94ccab8,生活與一般問答 > 產品比較
request_24c58c1284ab5135,生活與一般問答 > 產品比較
request_ed592d1d81520450,生活與一般問答 > 產品比較
request_2ccbd3577e2c42da,生活與一般問答 > 產品比較
request_82c3cf375030b445,學習與研究 > 統計
request_401f8980375a53a6,生活與一般問答 > 產品比較
request_3000d4a21b261945,學習與研究 > 統計
request_678efc32ea064050,AI與機器學習 > 代理工作完成通知
request_ce44f4249f3c6337,程式開發 > 提交與規格合規審查
request_0e81be2b2627279c,AI與機器學習 > 代理工作完成通知
request_bbb273e092167710,學習與研究 > 統計
request_13ef3d443305acfd,程式開發 > 提交與規格合規審查
request_100e9d9ef28eedb4,生活與一般問答 > 產品比較
request_27efb3f1543167cf,AI與機器學習 > 代理工作完成通知
request_78fd6e09397c5539,AI與機器學習 > 代理工作完成通知
request_3fd8aa9a6d631e77,程式開發 > 除錯
request_532146cf330e2550,生活與一般問答 > 日常對話
request_8b10e318ba1cbd3e,其他 > 確認與同意回覆
request_a40ffcddfac02718,其他 > 確認與同意回覆
request_c3ebbf6faadc58a3,其他 > 確認與同意回覆
request_511f0a185e35f9fa,其他 > 確認與同意回覆
request_77702e8409bf40aa,其他 > 確認與同意回覆
request_30d99c8779ba08b8,AI與機器學習 > 文本分類與語意標註
request_653d5a7873543b27,生活與一般問答 > 健康資訊諮詢
request_fd339f60531d8cc9,學習與研究 > 統計
request_3abdb6c035230c46,學習與研究 > 統計
request_6c1b605297b110b0,AI與機器學習 > 資訊檢索與排序融合
request_a2492b5f96247a40,生活與一般問答 > 健康資訊諮詢
request_b0c6774aac355aed,AI與機器學習 > 資訊檢索與排序融合
request_81fee58d567ce20e,AI與機器學習 > 提示工程
request_71fc8a5231f2c042,學習與研究 > 統計
request_67e218a3d0047c63,AI與機器學習 > 資訊檢索與排序融合
request_82ae07ca3ed71414,生活與一般問答 > 健康資訊諮詢
request_c3af470ff1a1ccd6,學習與研究 > 統計
request_a0d81a9d6e0cf45d,學習與研究 > 統計
request_d464a63049cd1821,AI與機器學習 > 資訊檢索與排序融合
request_20aa8f3fe3cf7a4f,生活與一般問答 > 健康資訊諮詢
request_2d3121862a3a9032,學習與研究 > 統計
request_31b8dba6da5a4819,學習與研究 > 統計
request_e724c8ace8b2be11,學習與研究 > 統計
request_4e6309a8bf253e0a,系統與維運 > 檔案打包與壓縮
request_d6d3c9189d765e2d,程式開發 > Excel巨集與辦公自動化
request_87bd2c7d2c5c5eac,學習與研究 > 生醫文獻內容研讀
request_8fb0d3ce7eadff5b,學習與研究 > 生醫文獻內容研讀
request_9de06fb07464853d,學習與研究 > 生醫文獻內容研讀
request_8c884e0d682f626a,未分類 > 空白 Prompt
request_d11a524f7a5597ea,文件與寫作 > Email
request_58cb210346161e1a,文件與寫作 > 郵件內容處理
request_332056d1e9acfcca,程式開發 > 程式碼解釋
request_3500ef1640eb3c6e,數據分析 > 資料整理與轉換
request_7510f22a8f14874e,未分類 > 空白 Prompt
request_d06d1a74c4580c85,系統與維運 > 檔案打包與壓縮
request_ea2c4e3591a269dc,未分類 > 空白 Prompt
request_7592ff5b4b943118,學習與研究 > 生醫文獻內容研讀
request_5afcd81ca70a7241,學習與研究 > 生醫文獻內容研讀
request_f16dc84976311636,學習與研究 > 生醫文獻內容研讀
request_2ee5ea7aede869d6,其他 > 確認與同意回覆
request_afc3fce3d4cd0d67,學習與研究 > 生醫文獻內容研讀
request_78063533ccc71ae2,學習與研究 > 生醫文獻內容研讀
request_99ae04d9736306a8,學習與研究 > 生醫文獻內容研讀
request_bc88b40b4d77bb33,學習與研究 > 生醫文獻內容研讀
request_2d35ca4e40ceda6a,學習與研究 > 生醫文獻內容研讀
request_2335a5820103bef8,程式開發 > 程式設計概念
request_024f6669118beaad,生活與一般問答 > 一般知識
request_c72a895e5bd1651d,其他 > 更新內容顯示問題
request_a055b6f5f78b6a3d,系統與維運 > 檔案打包與壓縮
request_3b4a42f572268add,數據分析 > 報表分析
request_96b979f4ebee86b4,數據分析 > 報表分析
request_905bb276da8f41d9,數據分析 > 報表分析
request_8eb7c0b962e8b06a,其他 > 更新內容顯示問題
request_174d3bfa2ac9c9ce,系統與維運 > 檔案打包與壓縮
request_e2fecbfe74a5d6e4,AI與機器學習 > 影像生成與編輯
request_ab19e2515f0386d4,AI與機器學習 > 影像生成與編輯
request_f8af03720f3de84e,AI與機器學習 > 影像生成與編輯
request_b1608ce74b3c8902,AI與機器學習 > 影像生成與編輯
request_fb83b87c44922467,AI與機器學習 > 影像生成與編輯
request_dc2aea33f346fc94,AI與機器學習 > 影像生成與編輯
request_f2174f8726e87519,AI與機器學習 > 影像生成與編輯
request_9f3ecde80ed6c4ac,商業與投資 > 財經新聞與市場追蹤
request_ac07d431e40632c1,商業與投資 > 財經新聞與市場追蹤
request_c4aaebb096e67008,AI與機器學習 > 影像生成與編輯
request_c7927e786402d17f,其他 > 任務接續與流程執行
request_26ad2d375dcae195,AI與機器學習 > 影像生成與編輯
request_4dc4a4c885879a20,AI與機器學習 > 影像生成與編輯
request_8e908ca39fc0ca1f,其他 > 任務接續與流程執行
request_22bdac63f4483206,商業與投資 > 財經新聞與市場追蹤
request_643a25101a267ded,商業與投資 > 財經新聞與市場追蹤
request_f5e3746418b72e6b,AI與機器學習 > 影像生成與編輯
request_9d4c4f2309708255,其他 > 任務接續與流程執行
request_76cc32d155ba6ce2,AI與機器學習 > 影像生成與編輯
request_dfc12ddfaf256eb6,其他 > 任務接續與流程執行
request_fa849b8dc5342c48,AI與機器學習 > 影像生成與編輯
request_ee74a2997c9a9a40,AI與機器學習 > 影像生成與編輯
request_4c8d8c26519b6fcf,商業與投資 > 財經新聞與市場追蹤
request_184e0fad492fe3c4,其他 > 任務接續與流程執行
request_e3869bf79e6a7a39,AI與機器學習 > 影像生成與編輯
request_77b31dbd7b27bcc1,AI與機器學習 > 影像生成與編輯
request_e0131d2c5d1256b0,其他 > 任務接續與流程執行
request_2554f3aaf27779a7,AI與機器學習 > 影像生成與編輯
request_3884e9c2103fc796,其他 > 任務接續與流程執行
request_1e78736ca1a4a529,其他 > 任務接續與流程執行
request_36b24f2c8b1ab4af,其他 > 任務接續與流程執行
request_7a58cb0e010fae02,AI與機器學習 > 影像生成與編輯
request_fbfa481ec7919e75,其他 > 任務接續與流程執行
request_04a95897b856868e,文件與寫作 > 校對
request_dead28a7a1abb3fb,AI與機器學習 > 影像生成與編輯
request_9d3bbb31137a0540,其他 > 任務接續與流程執行
request_8bcb875a83ea7e38,AI與機器學習 > 影像生成與編輯
request_08b7062e99934047,AI與機器學習 > 影像生成與編輯
request_b60888061ee02720,其他 > 任務接續與流程執行
request_77806437ce6aea14,AI與機器學習 > 影像生成與編輯
request_98a2e9cfecce7bbf,AI與機器學習 > 影像生成與編輯
request_74e9a977629a02b3,AI與機器學習 > 影像生成與編輯
request_da92531e26a30d50,其他 > 任務接續與流程執行
request_3451b4e3fe6f0103,AI與機器學習 > 影像生成與編輯
request_23b524a2b9ad3e76,其他 > 任務接續與流程執行
request_06d51477afb7bcbf,AI與機器學習 > 影像生成與編輯
request_3c609fe8b967d550,其他 > 任務接續與流程執行
request_dd8b5d61c19b0b9c,其他 > 任務接續與流程執行
request_7003ea32b8f7e7a4,其他 > 任務接續與流程執行
request_5cc1485d7dadbdae,文件與寫作 > 紀錄表與專業報告
request_603909b8a1a1021d,文件與寫作 > 紀錄表與專業報告
request_161ff7704dd72d85,其他 > 任務接續與流程執行
request_5abb3da8e74f4f3c,其他 > 任務接續與流程執行
request_f50ad6ea85bfc6dd,其他 > 任務接續與流程執行
request_6416481f84b7178f,其他 > 任務接續與流程執行
request_489a22c8dc121b32,其他 > 任務接續與流程執行
request_f8c6bb43ae4f89fa,其他 > 任務接續與流程執行
request_b4b077ff05dbbe3d,其他 > 任務接續與流程執行
request_88925ed8181965a2,其他 > 任務接續與流程執行
request_5b353f5e9179d895,AI與機器學習 > 影像生成與編輯
request_2a0651117695757b,AI與機器學習 > 影像生成與編輯
request_eb3b1095dd0237a3,其他 > 任務接續與流程執行
request_687ed8bbfa62a2ef,系統與維運 > 檔案與資料夾管理
request_4f45a1adcd3cb431,AI與機器學習 > 影像生成與編輯
request_4bd1cd77f76ff335,AI與機器學習 > 模型評測
request_ebd2105b400290b8,AI與機器學習 > 影像生成與編輯
request_3c43d913598732b7,AI與機器學習 > 影像生成與編輯
request_748b51d999350803,AI與機器學習 > 影像生成與編輯
request_d122f05a41f8becc,文件與寫作 > 翻譯
request_44a74f4cb1ad02fa,文件與寫作 > 翻譯
request_2eb7fa58959c5532,AI與機器學習 > 影像生成與編輯
request_a3e9cbc56d08bd4d,AI與機器學習 > 影像生成與編輯
request_94174cf581aff71c,程式開發 > 測試指令與驗證說明
request_44867fff14401dfb,文件與寫作 > 語句語氣與評分調整
request_71ba2ab4cc8bbf8b,AI與機器學習 > 影像生成與編輯
request_db76b3f3b94cca96,AI與機器學習 > 影像生成與編輯
request_4261ee4f39c08992,AI與機器學習 > 影像生成與編輯
request_56e96c322330f825,生活與一般問答 > 日常對話
request_5bb0c9e07ba53987,其他 > 修改要求與修訂接續
request_13e56060fa7f3f44,其他 > 修改要求與修訂接續
request_b67b00e0f128fc34,其他 > 修改要求與修訂接續
request_e934eadb46413e2a,其他 > 修改要求與修訂接續
request_9ecafe2bf5f9d283,其他 > 修改要求與修訂接續
request_f8b562ef993c2afe,AI與機器學習 > 執行紀錄摘要與記憶整理
request_20bda3ed37b6b157,AI與機器學習 > 執行紀錄摘要與記憶整理
request_019b1b750b2237d2,文件與寫作 > 文件閱讀與理解
request_6f9fe370d86ddb47,AI與機器學習 > 執行紀錄摘要與記憶整理
request_4858de6d7a826f5f,文件與寫作 > 文件閱讀與理解
request_11855b15c7aac4f7,AI與機器學習 > 執行紀錄摘要與記憶整理
request_94a3ec65e331417b,文件與寫作 > 文件閱讀與理解
request_b2fc05d827acd433,AI與機器學習 > 執行紀錄摘要與記憶整理
request_4e30d9fcf23adfa9,AI與機器學習 > 執行紀錄摘要與記憶整理
request_aa8cf4cdb47b742c,文件與寫作 > 文件閱讀與理解
request_348c195b9a02d4b1,文件與寫作 > 文件閱讀與理解
request_a7f89f4b864d7cbb,文件與寫作 > 文件閱讀與理解
request_135498ccc57edd01,資料庫 > 資料表設計
request_f1228f94eeafefa1,程式開發 > Python
request_75876df54090401d,程式開發 > Python
request_4b668929f9810ace,程式開發 > Python
request_805317bee92d928b,程式開發 > Python
request_d63c8ab3836cca35,程式開發 > Python
request_5767574507b7bf18,系統與維運 > 應用工具設定
request_3b2771c7936ad2d9,程式開發 > Python
request_7a0247e536f2d53b,程式開發 > Python
request_bba2365834a55c6d,AI與機器學習 > 個人化工作建議生成
request_9a82c4f6bc9b00e6,AI與機器學習 > 個人化工作建議生成
request_8f42f5dbe4d6ec36,AI與機器學習 > 個人化工作建議生成
request_c118b2194cda6d83,AI與機器學習 > 個人化工作建議生成
request_442612fb19e132e6,生活與一般問答 > 日常對話
request_9c649199409c0e6e,文件與寫作 > 文件與視覺成果審查
request_65f8f4fe9d3b02f8,文件與寫作 > 文件成果獨立審核
request_d3255cc24a561784,文件與寫作 > 文件成果獨立審核
request_a74c1766b83af075,文件與寫作 > 文件成果獨立審核
request_d068a1ebb6334bb7,文件與寫作 > 文件成果獨立審核
request_e6ffd3f5ea657980,程式開發 > Python
request_4bdfa95714dd309a,文件與寫作 > 文件成果獨立審核
request_c4dfbf722b9ec9d9,文件與寫作 > 文件成果獨立審核
request_2d556437fe665fc2,文件與寫作 > 文件成果獨立審核
request_91a9c8641e4cb0c5,程式開發 > Python
request_719724edcc097507,文件與寫作 > 文件成果獨立審核
request_1f8bc6df52a97e92,文件與寫作 > 文件成果獨立審核
request_472f536acbad2c9c,文件與寫作 > 文件成果獨立審核
request_c885a7a5f581ae1d,文件與寫作 > 文件成果獨立審核
request_5ae4b74abf293222,程式開發 > Python
request_7228f595c7f84256,文件與寫作 > 文件成果獨立審核
request_6ad7f53e6385ddd5,程式開發 > Python
request_d3ead8d2bfa4c750,文件與寫作 > 文件成果獨立審核
request_8c5e08157562e756,文件與寫作 > 文件成果獨立審核
request_285d0916b0eb6d3d,文件與寫作 > 文件成果獨立審核
request_0c559cfb144dfebc,生活與一般問答 > 日常對話
request_dc0598dba40c2751,程式開發 > Excel巨集與辦公自動化
request_93554c693d75b258,程式開發 > Python
request_1fdd2edb89cfbcb1,程式開發 > Python
request_f8cc3737a5014a7d,未分類 > 空白 Prompt
request_3a9c3c260d715dd2,未分類 > 空白 Prompt
request_ac58f7886ac044a7,未分類 > 空白 Prompt
request_d92c95ebe519d8f3,文件與寫作 > 文件轉換與可編輯化
request_062ce83ff91d2404,文件與寫作 > 文件轉換與可編輯化
request_1a2c7f597eace609,程式開發 > Python
request_ea8c739f73eb5600,程式開發 > Python
request_dbba631dc90d44ab,文件與寫作 > 文件轉換與可編輯化
request_6164aa8a657c2864,文件與寫作 > 文件轉換與可編輯化
request_03aa3ff0d0e7d817,未分類 > 空白 Prompt
request_d27bbd15095cc0eb,文件與寫作 > 文件轉換與可編輯化
request_fe2fb52b59a38859,文件與寫作 > 文件轉換與可編輯化
request_9c4aab769371acdd,未分類 > 空白 Prompt
request_614a05a8e26fa22b,程式開發 > Python
request_df3d71ae12d87082,程式開發 > Python
request_2c9161073f6c2385,其他 > 任務接續與流程執行
request_99585c676f8ab797,程式開發 > Python
request_b9c4c7b7710c392a,程式開發 > Excel巨集與辦公自動化
request_509799fa1f84a474,程式開發 > Python
request_c3da48b59d5bb17d,未分類 > 空白 Prompt
request_23f0daf15c1b3e60,未分類 > 空白 Prompt
request_50850c916f285b8c,未分類 > 空白 Prompt
request_b854ad22ec666b18,程式開發 > Python
request_1ee84c0d35f410a2,未分類 > 空白 Prompt
request_3b5bc80af694e451,程式開發 > Python
request_97cb1e3c8a9dcaf1,未分類 > 空白 Prompt
request_7f7b761b31b804e0,程式開發 > 提交與規格合規審查
request_03aee38fa4a21be8,程式開發 > 提交與規格合規審查
request_47ea11cfb8e83b0a,文件與寫作 > Email
request_b028b97c4e381ee5,程式開發 > Python
request_6cccf33bb18366d0,程式開發 > Python
request_43df7c6b8813383a,程式開發 > Python
request_929f1e4f2aaac88c,文件與寫作 > Word文件製作
request_0c70a1775874df37,文件與寫作 > Word文件製作
request_aa040bde4878861d,文件與寫作 > Word文件製作
request_dd1449661f9e7176,文件與寫作 > Word文件製作
request_20a3ca07674ee5f1,文件與寫作 > Word文件製作
request_6b238fe210873814,文件與寫作 > Word文件製作
request_93a3883c7b7148e7,文件與寫作 > Word文件製作
request_4f8bc608aba41683,程式開發 > Python
request_d58203193ab95373,程式開發 > Python
request_f78e5e8c7d14df2f,程式開發 > Python
request_b14c0a1eae2f9d2f,程式開發 > Python
request_45131d32614252cb,系統與維運 > 檔案與資料夾管理
request_01f0d982dcadf50c,其他 > 更新內容顯示問題
request_0c0f142b4c6e5682,學習與研究 > 學術插圖與研究圖解
request_66971d8aa7cb2349,程式開發 > Python
request_f3fcab095c041128,學習與研究 > 學術插圖與研究圖解
request_8e11c49082f9fb29,學習與研究 > 學術插圖與研究圖解
request_91eed6f8e925ce35,程式開發 > Python
request_955b9a3a08a9c493,程式開發 > Python
request_2876d17cc3c2fc73,程式開發 > Python
request_4e2a182622e31256,程式開發 > Python
request_eee5c9a640de706a,程式開發 > Python
request_5192348fd89db30e,程式開發 > Python
request_a33d571ca22171a0,程式開發 > Python
request_830022326f3c09b2,程式開發 > Python
request_99cc01f8ef550eb5,學習與研究 > 實驗圖說與量測資料
request_e414fee699f2e9de,學習與研究 > 實驗圖說與量測資料
request_288f2aabb40e7d97,生活與一般問答 > 日常對話
request_0cfe9e74b41464c3,生活與一般問答 > 日常對話
request_91728a86ea6cd72b,生活與一般問答 > 日常對話
request_fb95b2ed585268ce,生活與一般問答 > 日常對話
request_bfefd7b1b1473829,生活與一般問答 > 日常對話
request_eb2d5f11b46826a2,生活與一般問答 > 日常對話
request_27595cb0ac5d9532,生活與一般問答 > 日常對話
request_90a828f552156f32,程式開發 > Python
request_5e53f86567a4933e,程式開發 > Python
request_0cfe4bec4c6ca24a,生活與一般問答 > 日常對話
request_a0eabd836b7055f4,程式開發 > Python
request_fc4f05a3fe4b6d2a,生活與一般問答 > 日常對話
request_a5a33fbe5a28af2d,程式開發 > Python
request_e2c29deb00109f75,程式開發 > Python
request_f4ac7fcd74553a63,程式開發 > Python
request_d426153539171fc0,程式開發 > Python
request_cf0bab45602b9a81,生活與一般問答 > 日常對話
request_bffe258f7aa894d0,程式開發 > Python
request_9276439f09b7f94e,生活與一般問答 > 日常對話
request_29e610935d5e30cb,生活與一般問答 > 一般知識
request_1c416c75cabf56ed,生活與一般問答 > 日常對話
request_b451a3f6d8aec210,其他 > 確認與同意回覆
request_0b10413b1dfe4f40,程式開發 > Excel巨集與辦公自動化
request_09ae027f1b218efd,其他 > 確認與同意回覆
request_c9b6ff83f03e57d4,未分類 > 空白 Prompt
request_b471a0f6b8304786,AI與機器學習 > 個人化工作建議生成
request_2a261cf8e25d9b32,AI與機器學習 > 個人化工作建議生成
request_85f88dbebe63e104,AI與機器學習 > 個人化工作建議生成
request_d56dc51ce139eba4,AI與機器學習 > 建議內容安全審核
request_cbe91e401ed1d115,未分類 > 空白 Prompt
request_f29fe34ce0cdee63,未分類 > 空白 Prompt
request_6bd96c2d570c27d0,未分類 > 空白 Prompt
request_4be5dc1a8a99347c,未分類 > 空白 Prompt
request_74575da323f599f2,其他 > 任務接續與流程執行
request_54b61d6d305d03d8,程式開發 > Excel巨集與辦公自動化
request_0776694154425a0c,未分類 > 空白 Prompt
request_f55f6f0eb346416a,未分類 > 空白 Prompt
request_b9fe7f1837f85c47,未分類 > 空白 Prompt
request_8e8995f5f892caa2,未分類 > 空白 Prompt
request_6099048f4090e74e,未分類 > 空白 Prompt
request_5a3b3172791dc35b,其他 > 任務接續與流程執行
request_ccfdbb4a7cddaf56,程式開發 > Excel巨集與辦公自動化
request_85a1c9b59eff5a32,程式開發 > Excel巨集與辦公自動化
request_e7bd89cb75b14829,未分類 > 空白 Prompt
request_6cc7898e16b5314b,未分類 > 空白 Prompt
request_04fcf1bae072372e,其他 > 確認與同意回覆
request_7ce3aa275967289a,生活與一般問答 > 一般知識
request_15d0317b5e835327,程式開發 > 交易策略與回測程式
request_2695b279f6a9ff59,程式開發 > 交易策略與回測程式
request_a5aaba0e2612e7ec,程式開發 > 交易策略與回測程式
request_c60f5cdbbd073ceb,程式開發 > Python
request_59a1bc2466e0e4d0,程式開發 > Python
request_34cc5b2abb2ccbd2,AI與機器學習 > 提示工程
request_641c3302204aadeb,學習與研究 > 文獻搜尋與引用
request_ad6acae15b18a3ec,文件與寫作 > 工作進度與交接整理
request_c54c707478ad951a,系統與維運 > 部署與服務設定
request_84c81b67d8c8d2b2,系統與維運 > 部署與服務設定
request_cad47a2d44c7ed24,文件與寫作 > 介紹頁內容呈現
request_79168fe8ba5cb80d,學習與研究 > 文獻搜尋與引用
request_d6e61da5b1274aa4,學習與研究 > 文獻搜尋與引用
request_2ed377d8c2f6da6c,學習與研究 > 文獻搜尋與引用
request_b20daa721098004c,AI與機器學習 > 個人化工作建議生成
request_8a9e94e95f153cc6,程式開發 > 專案架構與程式重構
request_a469feb74d17a185,程式開發 > 專案架構與程式重構
request_5f79ed7646444e7d,AI與機器學習 > 個人化工作建議生成
request_4221746f4d42ab47,程式開發 > 專案架構與程式重構
request_70b6e1473850ac01,程式開發 > 專案架構與程式重構
request_5a230e9c622b8102,AI與機器學習 > 個人化工作建議生成
request_6d66681e93e41b62,程式開發 > 專案架構與程式重構
request_a87e22649ce3861b,程式開發 > 專案架構與程式重構
request_6cbd0d9961885ee3,AI與機器學習 > 個人化工作建議生成
request_69b07c5f3508e1b2,程式開發 > 專案架構與程式重構
request_0d10ed8a5fc04014,AI與機器學習 > 個人化工作建議生成
request_a25936774b8e16ea,AI與機器學習 > 個人化工作建議生成
request_5573fc55ed9570b5,AI與機器學習 > 建議內容安全審核
request_4206bb367d861a11,程式開發 > 專案架構與程式重構
request_3c576bec8c7b7eb5,AI與機器學習 > AI應用故障排查
request_4cb5dd07ffa2e23c,程式開發 > 行動App與Flutter
request_356319c84980ba96,程式開發 > 資料庫整合開發
request_bc89eb622af13adb,程式開發 > 資料庫整合開發
request_acb8a224a1db7c2f,程式開發 > 資料庫整合開發
request_14c32277cd3ae97b,程式開發 > 資料庫整合開發
request_176ca507364c1ad4,程式開發 > 資料庫整合開發
request_cafdc0a0983182e9,程式開發 > 資料庫整合開發
request_2ec486e53b157075,程式開發 > 資料庫整合開發
request_1f99ca18543a159b,程式開發 > 資料庫整合開發
request_f47dd932e361a984,程式開發 > 資料庫整合開發
request_a49dae5a24c6326c,程式開發 > 資料庫整合開發
request_7b7af60db3e3191e,程式開發 > 資料庫整合開發
request_b597e73196ba77f0,程式開發 > 資料庫整合開發
request_243a3d350e462212,程式開發 > 資料庫整合開發
request_8b56844251cc6778,程式開發 > 資料庫整合開發
request_ce3541452c6a4972,程式開發 > 資料庫整合開發
request_3bb7248d18cc8d3f,程式開發 > 資料庫整合開發
request_eaa3bc120497802d,程式開發 > 資料庫整合開發
request_1edcbfd6a2e64204,程式開發 > 資料庫整合開發
request_417a0b716798eb0f,程式開發 > 資料庫整合開發
request_2f4d176e1ded77e3,程式開發 > 資料庫整合開發
request_b5d5c9de94b38708,程式開發 > 資料庫整合開發
request_49338ad85bfd3f65,程式開發 > 資料庫整合開發
request_479c031fd4a48980,程式開發 > 資料庫整合開發
request_76e806098e22f63f,程式開發 > 資料庫整合開發
request_14d22b159db7146d,程式開發 > 資料庫整合開發
request_5139cd0212e4aa7b,程式開發 > 資料庫整合開發
request_17fd3b3c8f80b1c4,程式開發 > 資料庫整合開發
request_c7d1650c29fe94a9,程式開發 > 提交與規格合規審查
request_4c47dc627d3e5cce,程式開發 > 提交與規格合規審查
request_23936d8ad4d313ce,程式開發 > 資料庫整合開發
request_a423c59dd3339cf8,程式開發 > 除錯
request_653e1d72505e10d3,程式開發 > 除錯
request_17317ff7240c2330,程式開發 > 除錯
request_a68e7b03430c11a5,程式開發 > 除錯
request_45e9d7083be33e41,程式開發 > 除錯
request_b2004220a71bf58d,程式開發 > 除錯
request_32df4d930adfdb7e,程式開發 > 提交與規格合規審查
request_fef7e74b718cbde9,程式開發 > 提交與規格合規審查
request_c01a96db46bf73d5,程式開發 > 前端開發
request_ea39a1351cbf411b,其他 > 確認與同意回覆
request_1f7459bd6a9eb9a8,其他 > 確認與同意回覆
request_80ae63446ae7dbe3,其他 > 確認與同意回覆
request_36eb72bda801937f,其他 > 確認與同意回覆
request_dde5d4306ec9e7ee,其他 > 確認與同意回覆
request_397166d1b1bc0f71,其他 > 確認與同意回覆
request_ba547adf387fb733,其他 > 確認與同意回覆
request_74b0fc935fecf8f2,其他 > 確認與同意回覆
request_43fdf8452e438472,其他 > 確認與同意回覆
request_3395d9cabed81bb8,其他 > 確認與同意回覆
request_6c01688c1d5e15b4,其他 > 確認與同意回覆
request_9f8d5be49c42f981,其他 > 確認與同意回覆
request_5c5e7de98d9f048a,其他 > 確認與同意回覆
request_4469c556b9cee5a2,AI與機器學習 > 資訊檢索與排序融合
request_ed95a5773c606b2a,其他 > 確認與同意回覆
request_57db57ee229d6a64,其他 > 確認與同意回覆
request_fa9e61a05ff3d08a,其他 > 確認與同意回覆
request_a6ed51f8a0905dbb,其他 > 確認與同意回覆
request_a07556b4cd6d479a,其他 > 確認與同意回覆
request_36676740318c6247,其他 > 確認與同意回覆
request_38b0a433d4e034dc,其他 > 確認與同意回覆
request_27a893e059171159,其他 > 確認與同意回覆
request_44aa8c785b745dd5,其他 > 確認與同意回覆
request_4261c259906d0357,其他 > 確認與同意回覆
request_2462770d189d01ee,其他 > 確認與同意回覆
request_9d0439fb0a405050,其他 > 確認與同意回覆
request_8a96cd6da3f8b364,其他 > 確認與同意回覆
request_b4a8dbda3558820e,其他 > 確認與同意回覆
request_974640be2be1d617,其他 > 確認與同意回覆
request_b96f22e901034eab,其他 > 確認與同意回覆
request_06b9e8b2c358bda8,其他 > 確認與同意回覆
request_6e43cdd5dc9cf126,程式開發 > 除錯
request_8c0024bcf7a2ed68,程式開發 > 除錯
request_3bc9d64621f17721,程式開發 > 除錯
request_30edc08a01611b81,AI與機器學習 > AI應用故障排查
request_7b371fd68359be91,程式開發 > 專案架構與程式重構
request_cd8bc536f78c24f6,程式開發 > 專案架構與程式重構
request_9d54e5f64e97b5a4,程式開發 > 專案架構與程式重構
request_391f27959e5bd197,程式開發 > 專案架構與程式重構
request_0cd33d0a9b8892c7,程式開發 > 專案架構與程式重構
request_84a0a8b0022ff3ac,程式開發 > 專案架構與程式重構
request_e8f0cdf5233577ac,程式開發 > API開發
request_db9c6972cf7b48b4,程式開發 > API開發
request_13e775a68b3ee437,程式開發 > API開發
request_c30cf86cb0d543fb,程式開發 > API開發
request_d6ae983a00f38973,程式開發 > API開發
request_754fd7f2a7464942,程式開發 > API開發
request_c559d2fe6fc6c91b,程式開發 > API開發
request_74d2be1f64d33e95,AI與機器學習 > 影像生成與編輯
request_e8138c35b92b4658,其他 > 更新內容顯示問題
request_026b2f5066d00424,其他 > 更新內容顯示問題
